date,district,street,crime
30.12.2024,Leipzig (Connewitz),Dölitzer Straße,Raubdelikt
31.12.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Einbruch in Bistro
01.01.2025,Grimma,,Einbruch in Mobilfunkgeschäft
31.12.2024,Leipzig (Kleinzschocher),Antonienstraße,Geschwindigkeitsmessgerät beschmiert
