date,district,street,crime
07.04.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Fahrräder und verwahrloste Vögel nach versuchtem Einbruch gefunden
08.04.2024,Grimma (Würschwitz),Cannewitzer Straße,Verkehrsunfall mit zwei Verletzten
08.04.2024,Leipzig (Schönau),Lyoner Straße,Unfall mit zwei Verletzten
07.04.2024,Leipzig (Connewitz),Biedermannstraße,Sachbeschädigung an Polizeidienststelle
