date,district,street,crime
05.02.2025,Leipzig (Paunsdorf),Hainbuchenstraße,Raub von hochwertigen Fahrrädern
06.02.2025,Leipzig (Zentrum-Nordwest),Fußgängerüberweg Waldstraße/ Feuerbachstraße,Kind von Fahrzeug erfasst - Zeugenaufruf
