date,district,street,crime
19.01.2024,Leipzig (Probstheida),Prager Straße,Kind bei Unfall verletzt
19.01.2024,Grimma (Pöhsig),Grimmaer Landstraße,Mit Pkw geflüchtet
18.01.24,Borna,,Einbruch in Touristeninformation
22.12.2023,Leipzig (Neustadt-Neuschönefeld),,Graffiti an einer Kindertagesstätte
