date,district,street,crime
08.07.2024,Zwenkau (Zitzschen),B 186 / K 7957,Unfall mit zwei Verletzten
04.06.2024,"Oschatz,",Pestalozziweg,Unerlaubt vom Unfallort entfernt - Zeugenaufruf
05.07.20214 ,Torgau,,Einbruch in Büro
