date,district,street,crime
16.06.2024,Grimma,Bahnhofstraße | Höhe Hausnummer 5,Raubdelikt - Zeugenaufruf
17.06.2024,Borna,,Graffiti in Kirche
14.06.2024,Geithain,Markt,Brand an Geithainer Rathaus
