date,district,street,crime
02.03.2025,Otterwisch (Großbuch),,Leichenfund nach Scheunenbrand in Otterwisch
05.03.2025,Leipzig (Zentrum),Brühl,Versuchter Raub einer Geldbörse
05.03.2025,Leipzig (Gohlis-Süd),Lindenthaler Straße,Raubdelikt
04.03.2025,Torgau (Beckwitz),,Diebstahl eines Radladers
05.03.2025,Leipzig (Burghausen-Rückmarsdorf),An der Vogelweide,Brand auf einem Dachboden
05.03.2025,Leipzig (Probstheida),Prager Straße,Fahrkartenautomat aufgebrochen
05.03.2025,Markkleeberg,Am Auenwald,Hyundai gestohlen
