date,district,street,crime
06.06.2024,BAB 14,,Planenschlitzer - Tatverdächtiger gestellt
07.06.2024,Leipzig (Heiterblick),Wodanstraße/Torgauer Straße,Verkehrsunfall mit zwei Verletzten
05.06.2024,Taucha,Bundesstraße 87,Zeugenaufruf zu Verkehrsunfall
