date,district,street,crime
05.07.2024 gegen 22:00 Uhr bis 06.07.2024 um 08:00 Uhr,Leipzig (Zentrum-Süd),Floßplatz,Zeugenaufruf - hochwertiges Lastenrad gestohlen
11.07.2024,Zwenkau,Großdeubener Weg,22-Jährige bei Unfall verletzt
07.07.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Zeugenaufruf – Suche nach Opfer einer Raubstraftat
11.07.2024,Krostitz,Delitzscher Straße,Ford Fiesta prallt gegen Baum
