date,district,street,crime
18.12.2024,Leipzig (Wiederitzsch),,Einbrecher auf frischer Tat gestellt
17.12.2024,Doberschütz,B 87/Eilenburger Chaussee,Auffahrunfall - Pkw übersieht abbiegenden Pkw
17.12.2024,Markkleeberg,Koburger Straße,Verkehrsunfall – Vorfahrt missachtet
17.12.2024,Delitzsch,S 4,Verkehrsunfall auf Staatsstraße
