date,district,street,crime
08.06.2024,Leipzig (Böhlitz-Ehrenberg),Leipziger Straße,Graffiti an Wahllokal
08.06.2024,Leipzig (Mockau-Nord),Essener Straße,"""Cash-Trapping"""
08.06.2024,Leipzig (Zentrum),Richard-Wagner-Straße,Raubdelikt
08.06.2024,Leipzig (Reudnitz-Thonberg),Heinrichstraße,Einbruch in Firma
09.06.2024,Leipzig (Volkmarsdorf),,Einbruch in Schule
08.06.2024,Leipzig (Zentrum-Süd),,Sachbeschädigung an Parteibüro
08.06.2024,Leipzig (Plagwitz),Karl-Heine-Straße/ Zschochersche Straße,Verkehrsunfall mit Personenschaden - Zeugenaufruf
