date,district,street,crime
13.02.2024,BAB 14,"KM 54,3 in Fahrtrichtung Magdeburg",Falschfahrer gestoppt
10.02.2024,Leipzig (Lindenau),Lützner Straße,Sachbeschädigung durch Graffiti
09.02.2024,Leipzig (Schönefeld-Ost),Kamenzer Straße,Einbruch in Lagerhalle
12.02.2024,Schönwölkau,,Telefonbetrug
10.02.2024,Leipzig (Zentrum),Nikolaistraße,Einbruch in Haushaltswarengeschäft
12.02.2024,Leipzig (Leutzsch),,Einbruch und Feuerlöscher entleert
12.02.2024,Leipzig (Schönefeld-Ost),Bautzner Straße,Diebstahl eines Ford C-Max
