date,district,street,crime
21.12.2024,Leipzig (Kleinzschocher),Gärtnerstraße,Brennende Mülltonnen – Feuer greift auf Fahrzeug über
21.12.2024,Frohburg,Eisenbahnstraße,Fahrkartenautomat gesprengt
20.12.2024,Leipzig (Altlindenau),Angerstraße,Einbruch in Firma und Diebstahl eines Pkw Skoda
21.12.2024,Bundesautobahn 9 in Richtung München,vor der Anschlussstelle Leipzig-West,Verkehrsunfall auf der Autobahn 9
21.12.2024,Elsnig (Vogelgesang),Kirschallee,Busfahrerin unter Alkoholeinfluss
