date,district,street,crime
19.12.2024 10:30 bis 19:00 Uhr,Leipzig,Am Sportforum,"Sechste Großkontrolle ""Drogenerkennung im Straßenverkehr"""
20.12.2024,Bad Lausick,Turnerstraße,Motorrad kollidiert mit Gegenverkehr
19.12.2024,Leipzig (Zentrum-Nord),Eutritzscher Straße,Einbruch in Firma
