date,district,street,crime
15.07.2021,Leipzig (Zentrum-Ost),Sachsenseite,Drogen in Fahrzeug gefunden
15.07.2024 20:55 Uhr,Leipzig (Neulindenau),Voigtstraße,"Radfahrer mit 2,8 Promille unterwegs"
15.07.2024,Delitzsch,K7743 Richtung Possdorf,Autofahrer schätzt Abstand zu Rennradfahrer falsch ein
15.07.2024,Eilenburg,Kleine Mauergasse Höhe Hausnummer 52,Unerlaubtes Entfernen vom Unfallort - Zeugenaufruf
