date,district,street,crime
13.07.2024,Torgau,Dr.-Külz-Ufer,Zeugenaufruf - Verkehrsunfall in Torgau
12.07.2024,Markranstädt ,,Einbruch in Kindertagesstätte
12.07.2024,Leipzig (Großzschocher),,Einbruch in Firma
13.07.2024,Wermsdorf (Malkwitz),Feldstraße,Traktoren aufgebrochen
