date,district,street,crime
11.07.2024,Leipzig (Dölitz-Dösen),Friederikenstraße,Zeugenaufruf - schwerer Raub im Supermarkt
12.07.2024,Naunhof,Waldstraße,Brand Einfamilienhaus
11.07.2024,Leipzig (Zentrum-Südost),,Elektrokabel von rund einer Tonne gestohlen
12.07.2024,Naunhof (Fuchshain),Seifertshainer Straße in Richtung Fuchshain,Starkregen verursacht Verkehrsunfall
11.07.2024,Leipzig (Mölkau),,Einbruch in Firma
