date,district,street,crime
29.10.2024,Leipzig (Grünau-Mitte),Breisgaustraße,Zwei entwendete Pkw Toyota Corolla in Polen aufgefunden - Tatverdächtiger gestellt
30.10.2024,Leipzig (Zentrum),Willy-Brandt-Platz/ Goethestraße,Verkehrsunfall - Pkw gegen Fußgänger
30.10.2024,Trebsen/ Mulde,B107 zwischen Ortslage Grimma und Trebsen,Frontalcrash zweier Fahrzeuge mit zwei Verletzten und einer getöteten Person
31.10.2024,Leipzig (Paunsdorf),,Maskierte Unbekannte brechen in Erdgeschosswohnung ein
30.10.2024,Leipzig (Lausen-Grünau),Zschampertaue/ Straße am See,Pkw-Fahrerin übersieht Fußgängerin
30.10.2024,Leipzig (Volkmarsdorf),Bülowstraße,Brand in einem nicht bewohnten Mehrfamilienhaus
