date,district,street,crime
28.02.2025,Leipzig (Neustadt-Neuschönefeld),Ludwigstraße,Graffitisprayer besprüht Zeugen mit Farbe
27.02.2025,Leipzig (Plagwitz),,Einbruch in Verein und Bistro
27.02.2025,Leipzig (Gohlis-Nord),Bremer Straße,Fest installiertes Navigationssystem und Lenkrad gestohlen
