date,district,street,crime
01.01.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Landfriedensbruch
31.12.2023,Markkleeberg,Hauptstraße,Beschädigungen durch umsetzende Pyrotechnik
31.12.2023,Leipzig (Zentrum),Augustusplatz,Mehrere Verletzte im Bereich des Augustusplatzes
31.12.2023,Bad Lausick,August-Bebel-Straße,Brände
31.12.2023,Leipzig (Lindenau),,Brand in einer Wohnung
