date,district,street,crime
05.01.2024,Leipzig (Stötteritz),Holzhäuser Straße,Mobiler Blitzer beschädigt
05.01.2024,Leipzig (Neustadt-Neuschönefeld),,Versuchter Schockanruf
04.01.2024,Brandis,,Einbruch in Firma
