date,district,street,crime
zwischen 16.01.2025,Borna,,Einbruch in Blumenladen
"zwischen 15.01.2025,18:15 Uhr bis 17.01.2025",Leipzig (Schönefeld-Ost),Losinskiweg,Entwendeter VW durch Ortung wieder gefunden
17.01.2025,Leipzig (Connewitz),,Tatverdächtige bei Automatenöffnung gestellt
zwischen 17.01.2025,Leipzig (Kleinzschocher),Campestraße,Einbruch in Wohnung
17.01.2025,Leipzig (Marienbrunn),An der Tabaksmühle,Brand einer Gartenlaube
18.01.2025,Grimma (Grechwitz),Mutzschener Straße,Zigarettenautomat beschädigt
18.01.2025, BAB14,,Verkehrsunfall unter Alkoholeinfluss
17.01.2025,Groitzsch (Großstolpen),Kreuzung B 176  ,Verkehrsunfall - zwei Personen verletzt
