date,district,street,crime
23.01.2024,"BAB 38 Kilometer 213,4 Fahrtrichtung Dresden",,Verkehrsunfall sorgt für mehrere Folgeunfälle
23.01.2024,Naunhof,Alte Beuchaer Straße,Fund Leiche in Naunhof
23.01.2024,Leipzig (Marienbrunn),Zwickauer Straße,Raubdelikt in Marienbrunn
23.01.2024,Leipzig (Mockau-Süd),Leonhardtstraße,Brandstiftung Garage
06.01.2024,Leipzig (Lützschena-Stahmeln) Hugo-Junkers-Straße,,Fiat entwendet
