date,district,street,crime
05.12.2024,Markkleeberg,August-Bebel-Straße,Zwei Tatverdächtige bei Einbruch in Mehrgenerationenhaus gestellt
05.12.2024,Leipzig (Kleinzschocher),,Packstation aufgebrochen – drei Tatverdächtige gestellt
04.12.2024,Torgau,Feldweg in Richtung Welsau,Sexuelle Belästigung von Minderjähriger - Zeugen gesucht
05.12.2024,"BAB9 KM 124,5 i. R. München zw. AS Großkugel und AS Leipzig- West",,Lkw mit Reifenplatzer - mehrere Fahrzeuge beschädigt
05.12.2024,Leipzig (Zentrum-Südost),Bayrischer Platz / Windmühlenstraße,Pkw fährt gegen Strommast
