date,district,street,crime
19.07.2024,Leipzig (Reudnitz-Thonberg),Witzgallstraße 22,Haus des Jugendrechts angegriffen - Zeugenaufruf
08.07.2024,Zwenkau (Zitzschen),B 186 / K 7957,Ergänzungsmeldung zum Unfall mit zwei Verletzten
24.07.2024,Böhlen,Jahnstraße / Freiherr-vom-Stein-Straße,Radfahrerin schwer verletzt - Zeugenaufruf
21.07.2024,Leipzig (Zentrum-Südost),,Ergänzungsmeldung zu Kabel von E-Ladesäule gestohlen
23.07.2024,Leipzig (Schleußig),Bretschneiderstraße,Diebstahl eines Pkw BMW
23.07.2024,Borna,Leipziger Straße,Einbruch in Arztpraxis
