date,district,street,crime
06.09.2024,Leipzig (Altlindenau),Ahlfeldstraße,Küchenbrand
05.09.2024,Leipzig (Engelsdorf),,Bäckereifiliale mit Farbe besprüht
07.09.2024,Leipzig (Lindenau),Hähnelstraße,Zeugenaufruf nach Unfallflucht
06.09.2024,Torgau (Kranichau),Elbstraße,Flucht vor Verkehrskontrolle endet in Unfall
07.09.2024,Leipzig (Probstheida),Katzstraße,Porsche gestohlen
07.09.2024,Leipzig (Gohlis-Süd),Gothaer Straße,Brand hinter Einfamilienhaus
07.09.2024,Bad Lausick,Am Riff/Erich-Weinert-Straße,Drei Verletzte nach Verkehrsunfall am Riff
07.09.2024,BAB 14,Kilometer 79,Verkehrsunfall auf der Autobahn
