date,district,street,crime
02.01.2024,Colditz (Schönbach),Colditzer Straße / Bad Lausicker Straße,Verkehrsunfall mit zwei Verletzten
01.01.2024,Neukieritzsch (Kahnsdorf),Theodor-Sältze-Straße,Brand von Mülltonnen
02.01.2024,Grimma,Bahnhofstraße,Bierflasche auf Auto geworfen
03.01.2024,Leipzig (Zentrum-Nord),,Tabakwaren gestohlen
