date,district,street,crime
14.01.2025,Leipzig (Grünau-Nord),Jupiterstraße,Brand in Mehrfamilienhaus
14.01.2025,BAB 14,,Verkehrsunfall mit einer verletzten Person
14.01.2025,Leipzig (Zentrum),,Einbruch in Juwelier
13.01.2025,Leipzig (Dölitz-Dösen),Bornaische Straße,Einbruch in Werkstatt
13.01.2025,Leipzig (Plagwitz),,Einbruch in Bürokomplex
14.01.2025,Wurzen,,Diebstahl von Bargeld und anderen Gegenständen
15.01.2025,Leipzig (Stötteritz),Untere Eichstädtstraße,Mülltonnenbrand greift auf Fahrzeug über
14.01.2025,BAB 38,,Lkw um mehr als 70 Prozent überladen
