date,district,street,crime
30.06.2024,Markranstädt (Göhrenz),,Einbruch in Imbiss
02.07.2024,Grimma,Wasserturmstraße,Einbruch bei der Feuerwehr
01.07.2024,Markkleeberg (Auenhain),Zum Wildwasser 1,Vermisste Person im Badesee
02.07.2024,Leipzig (Zentrum),Nikolaistraße,Einbruch in Ladengeschäft
