date,district,street,crime
11.03.2024,Borna,Am Wilhelmschacht,Schmuck aus Juweliergeschäft geraubt - Zeugenaufruf!
12.03.2024,Bad Düben,,Einbruch in Geschäft
11.03.2024,Rötha,,Einbruch in Werkhalle
12.03.2024,Leipzig (Zentrum-West),Dittrichring,Verkehrsunfall mit zwei Verletzten
12.03.24,Leipzig (Engelsdorf),Althener Straße,Verkehrsunfall mit verletztem Kind
12.03.2024,Leipzig (Südvorstadt),August-Bebel-Straße,Verkehrsunfall mit verletztem Radfahrer
08.03.2024,Krostitz,Priesterstraße,Gesprengter Zigarettenautomat
