date,district,street,crime
12.11.2024,Leipzig (Anger-Crottendorf),Zweinaundorfer Straße,Täter auf frischer Tat gestellt
08.11.2024,Leipzig (Zentrum-Südost),Prager Straße Höhe Zufahrt »Altes Messegelände«,Geschwindigkeitskontrolle
12.11.2024,Leipzig (Eutritzsch),Delitzscher Straße,Sprengung eines Zigarettenautomaten
12.11.2024,Leipzig (Zentrum-Süd),,Einbruch in Mobilfunkgeschäft
12.11.2024,BAB 14 i. FR Magdeburg,Raststätte Muldental Nord,Planenschlitzer
