date,district,street,crime
02.01.2024,Leipzig (Großzschocher),Dieskaustraße,Einbruch in Friseursalon
02.01.2024,Leipzig (Zentrum-West),Friedrich-Ebert-Straße,Nach Diebstahl in Haft
polizeibekannt: 03.01.2024,Oschatz,Neumarkt,Graffiti am Oschatzer Rathaus
31.12.2023,Leipzig (Engelsdorf),An der Bahn,Einbruch in Firma
