date,district,street,crime
2019 bis 2024,Bad Düben,,Love Scamming Betrug
09.12.2024,Böhlen,Pohlersfeld,Verkehrsunfall mit einer Verstorbenen
10.12.2024,Leipzig (Böhlitz-Ehrenberg),Zusestraße,Audi Q7 gestohlen - Tatverdächtiger gestellt
09.12.2024,Leipzig (Heiterblick) Torgauer Straße/Wodanstraße,,Raubdelikt
08.12.2024,Neukieritzsch (Lippendorf),,Diebstahl aus Werkhalle
06.12.2024,Leipzig,,Einbruch in Friedhofsgebäude
