date,district,street,crime
12.12.2024,Leipzig (Paunsdorf),Sommerfelder Weg,Zwei Tatverdächtige nach Raub geschnappt
04.12.2024,Torgau,Feldweg in Richtung Welsau,Sexuelle Belästigung von Minderjähriger - Tatverdächtiger bekannt
