date,district,street,crime
23.08.2024,Leipzig (Zentrum-Süd),Simsonstraße,Betrüger schicken falschen Bankbrief
25.08.2024,Leipzig (Thekla),,Einbruch in Kosmetiksalon
25.08.2024,Leipzig (Schönau),Hafenstraße,Einbruch in Fitnessstudio
