date,district,street,crime
16.04.2024,Leipzig (Leutzsch),Georg-Schwarz-Straße 222,Sofa in Brand gesetzt
13.04.2024,Leipzig (Plagwitz),Zschochersche Straße,Graffito an Ladengeschäft
