date,district,street,crime
29.02.2024,Torgau,B87,Gefährdung des Straßenverkehrs
29.02.2024,Eilenburg,Mittelweg/ B 107,Vorfahrt missachtet
29.02.2024,Leipzig (Anger-Crottendorf),Zweinaundorfer Straße,Einbruch in Pizzeria
Zeit 28.02.2024,Kitzscher,Trageser Straße,Diebstahl eines Skoda Octavia
29.02.2024,Leipzig (Gohlis-Mitte),Franz-Mehring-Straße,Diebstahl eines Kia Sorento
29.02.2024,Leipzig (Schönefeld-Abtnaundorf),Schönefelder Allee,Steine auf Fahrzeuge geworfen
