date,district,street,crime
28.12.2024,Thallwitz (Röcknitz),Hauptstraße,Hallenbrand einer Agrargenossenschaft
28.12.2024,Schkeuditz,Rathausplatz,Taxifahrt endet mit nationalsozialistischem Gruß
28.12.2024,Leipzig (Grünau-Mitte),,Einbruch in Einkaufspassage
28.12.2024,Großpösna,,Einbruch in Einfamilienhaus im Landkreis Leipzig
27.12.2024,Leipzig (Großzschocher),Huttenstraße,Zwei Fahrzeuge beschmiert
