date,district,street,crime
02.09.2024,Leipzig (Neulindenau),Schomburgkstraße,Verkehrsunfall mit Waschanlage
01.09.2024,"Leipzig (Marienbrunn),Triftweg",,Diebstahl eines Toyota RAV 4
02.09.2024,Delitzsch,Fabrikstraße,Brand eines Radladers
02.09.2024,Lossatal (Frauwalde),Lerchenweg,Motorradfahrer bei Flucht verunfallt
30.08.2024,Brandis,Beuchaer Straße,Sachbeschädigung mit politischem Hintergrund
