date,district,street,crime
13.06.2024,Leipzig (Neustadt-Neuschönefeld),Kohlgartenstraße,Durchsuchung nach Handy führt zu Drogenfund
12.06.2024,Leipzig (Volkmarsdorf),,Einbruch in Schule
13.06.2024,Leipzig (Möckern),Georg-Schumann-Straße,Tatverdächtiger nach versuchtem Raub gestellt
13.06.2024,Leipzig (Zentrum-Nord),Tröndlinring/ Pfaffendorfer Straße,Verkehrsunfall mit schwer verletztem Pedelecfahrer
13.06.2024,Rackwitz,B 184,Von Fahrbahn abgekommen
14.06.2024,Leipzig; OT Zentrum-Nord,Eutritzscher Straße,Verwendung von Kennzeichen verfassungswidriger Organisationen
