date,district,street,crime
14.02.2025,Leipzig (Zentrum-Ost),Sachsenseite,BMW gestohlen – Tatverdächtige ermittelt
11.02.2025,Leipzig (Eutritzsch),Maximilianallee,Elektroladekabel entwendet
18.02.2025,Leipzig (Zentrum-Ost),,Sachbeschädigung durch ein Graffito
19.02.2025,Leipzig (Schönefeld-Abtnaundorf),Gorkistraße,Einbruch in Geschäft
