date,district,street,crime
17.01.2024,Leipzig (Altwest),An der Lehde/Georg-Schwarz-Straße,Zeugenaufruf nach Verkehrsunfall
29.01.2024,Leipzig (Zentrum),Augustusplatz,Einbruch in Restaurant
29.01.2024,Leipzig,,Einbruch in Feuerwache
27.01.2024,Leipzig (Engelsdorf),,Einbruch in Büroräume
