date,district,street,crime
08.02.2024,Leipzig (Schönefeld-Ost),Max-Lingner-Straße,Festnahme eines Diebesquartetts
07.02.2024,Rackwitz,Kreisstraße 7429,Zeugenaufruf nach Verkehrsunfall
09.02.2024,Leipzig (Böhlitz-Ehrenberg),Gutenbergstraße,Einbruch in Büros
09.02.2024,Leipzig (Grünau-Nord),,Verfassungsfeindliche Symbole an Schule
