date,district,street,crime
20.06.2024,Torgau,Leipziger Straße | Höhe Hausnummer 40,Zeugenaufruf - Unfallflucht
24.06.2024,Wurzen (Kühren),Alte Bahnhofstraße,Hoher Schaden an Fahrkartenautomat durch Pyrotechnik
23.06.2024,Leipzig (Grünau-Ost),Dahlienstraße,Toyota gestohlen
21.06.24,Leipzig (Grünau-Ost),,Einbruch in Kindertagesstätte
23.06.2024,Markkleeberg,Pater-Kolbe-Straße,Wohnmobil gestohlen
21.06.2024,Leipzig (Paunsdorf),Zum Wäldchen,Verwenden von Kennzeichen verfassungswidriger Organisationen
25.06.2024,Leipzig (Zentrum-Süd),Beethovenstraße,Auseinandersetzung zwischen rivalisierenden Fans
20.06.2024,Oschatz,S38 / Wermsdorfer Straße Höhe Hausnummer 67,Zeugenaufruf - Unfallflucht
