date,district,street,crime
23.01.2024,Leipzig (Kleinzschocher),,Unfall mit verletztem Kind
24.01.2024,Leipzig (Eutritzsch),Tellweg,Audi gestohlen
23.01.2024,Leipzig (Eutritzsch),,Jeep gestohlen
23.01.2024,Leipzig (Zentrum-Nord),Karl-Rothe-Straße,Diebstahl Alfa Romeo
