date,district,street,crime
10.04.2024,Leipzig (Reudnitz-Thonberg),Mühlstraße/ Riebeckstraße,Radfahrerin von Lkw erfasst - Zeugenaufruf
09.04.24,Bad Düben,Altenhof,Radlader gestohlen
10.04.2024,Leipzig (Thekla),Stollberger Straße,Tatverdächtiger nach mehrfacher Sachbeschädigung gestellt
