date,district,street,crime
08.05.2024,Leipzig (Connewitz),Am Lindenhof,Raubdelikt - Zeugenaufruf
08.05.2024,Leipzig (Lindenthal),Zur Lindenhöhe,Renault Trafic gestohlen
08.05.2024,Leipzig (Gohlis-Mitte),Reinmuthweg,Audi A6 Avant nach Diebstahl wiedergefunden
09.05.2024 bis 10.05.2024,Leipzig,,Sachbeschädigung an Wahlplakaten
02.05.2024,Kitzscher,Feuerwehrstraße,Zeugenaufruf nach Betrugsdelikt
