date,district,street,crime
06.01.2025,Leipzig (Zentrum),Sachsenseite,Tatverdächtiger saß im Kofferraum
05.01.2025,Delitzsch,,Autofahrerin mit über 2 Promille
05.01.2025 15:15 Uhr,Leipzig (Zentrum-Südost),An den Tierkliniken/ Semmelweisstraße,Verkehrsunfall unter Einfluss von Cannabis
03.01.2025,Leipzig (Plagwitz),,Einbruch in Firma
