date,district,street,crime
27.02.2024,Leipzig (Zentrum),,Schwerpunktkontrollen im Bereich des Leipziger Hauptbahnhofs
28.02.2024,Schkeuditz,Zeppelinstraße,Lexus gestohlen
21.02.2024,Rackwitz (Zschortau),Eilenburger Straße,Unerlaubt vom Unfallort entfernt - Zeugenaufruf
