date,district,street,crime
02.11.2024,Großpösna (Güldengossa),Dechwitzer Straße 8,Einbruch in Imbiss
03.11.2024,Leipzig (Paunsdorf),Riesaer Straße,Tankstelle ausgeraubt
04.11.2024,Leipzig (Zentrum-Nord),Eutritzscher Straße,Brand in einem Mehrfamilienhaus
03.11.2024,Leipzig (Möckern),Falladastraße,Alkoholisiert und ohne Fahrerlaubnis
