date,district,street,crime
06.01.2025,Leipzig (Hartmannsdorf-Knautnaundorf),Gartenweg,Falsche Polizeibeamte – Beschuldigter wegen des Verdachts des bandenmäßigen Betrugs in Untersuchungshaft
08.01.2025,Leipzig (Lützschena-Stahmeln),An der Schäferei,Tabakhändler ausgeraubt
