date,district,street,crime
16.03.2024,Eilenburg,August-Fritzsche-Straße,Pkw Diebstahl nach Wohnungseinbruch
17.03.2024,Leipzig (Paunsdorf),Am Vorwerk,Brand in einem Mehrfamilienhaus
17.03.2024,Leipzig (Reudnitz-Thonberg),,Einbruch in Sozialeinrichtung
15.03.2024,Markranstädt (Seebenisch),Am Alten Bahnhof,Verfassungsfeindliche Symbole angebracht
