date,district,street,crime
13.07.2024,Leipzig (Neustadt-Neuschönefeld),Eisenbahnstraße 30,Auseinandersetzung auf der Eisenbahnstraße
13.07.2024,Machern,Leipziger Straße 2,Fahrkartenautomat gesprengt
13.07.2024,Leipzig (Möckern),Travniker Straße,Motorradfahrerin stürzt alleinbeteiligt
12.07.2024,Leipzig (Reudnitz-Thonberg),Cäcilienstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
12.07.2024,Leipzig (Schönefeld-Abtnaundorf),Heinkstraße/ Taubestraße,Radfahrer bei Unfall schwer verletzt
13.07.2024,Leipzig (Plagwitz),Gießerstraße,Einbruch in Firma
