date,district,street,crime
10.01.2024,Leipzig (Leutzsch),Georg-Schwarz-Straße ,Fahrkartenautomat gesprengt - Tatverdächtiger gestellt
10.01.2024,Leipzig (Zentrum-West),Jahnallee,Protestaktion auf der Jahnallee
10.01.2023,Leipzig,Schönauer Park,Suche nach vermisstem 83-Jährigen
09.01.2024,Bundesautobahn 14,,Lkw-Kontrolle mit Folgen
